dt,A_AVG,A_NUM_PTS,A_QUAL_FLAG,B_AVG,B_NUM_PTS,B_QUAL_FLAG
2015-03-11 09:45:00,,29.0,14680064.0,,29.0,14680064.0
2015-03-11 09:46:00,,29.0,14680064.0,,29.0,14680064.0
2015-03-11 09:47:00,,29.0,14680064.0,,29.0,14680064.0
2015-03-11 09:48:00,9.6261603133e-09,30.0,0.0,7.88122008544e-07,30.0,0.0
2015-03-11 09:49:00,4.2536898448e-09,29.0,0.0,7.72245982716e-07,29.0,0.0
2015-03-11 09:50:00,1.65726998791e-09,29.0,0.0,7.36967990633e-07,29.0,0.0
2015-03-11 09:51:00,9.99999971718e-10,30.0,0.0,7.05663978806e-07,30.0,0.0
2015-03-11 09:52:00,9.99999971718e-10,29.0,0.0,6.79075981225e-07,29.0,0.0
2015-03-11 09:53:00,9.99999971718e-10,29.0,0.0,6.60442026401e-07,29.0,0.0
2015-03-11 09:54:00,9.99999971718e-10,30.0,0.0,6.43056011995e-07,30.0,0.0
2015-03-11 09:55:00,9.99999971718e-10,29.0,0.0,6.40540974928e-07,29.0,0.0
2015-03-11 09:56:00,9.99999971718e-10,29.0,0.0,6.359280178e-07,29.0,0.0
2015-03-11 09:57:00,9.99999971718e-10,29.0,0.0,6.32129001588e-07,29.0,0.0
2015-03-11 09:58:00,9.99999971718e-10,30.0,0.0,6.42181987587e-07,30.0,0.0
2015-03-11 09:59:00,4.73250993949e-09,29.0,0.0,6.88844977503e-07,29.0,0.0
2015-03-11 10:00:00,9.32640986662e-09,29.0,0.0,7.20234027085e-07,29.0,0.0
2015-03-11 10:01:00,8.06590971791e-09,30.0,0.0,7.30584986286e-07,30.0,0.0
2015-03-11 10:02:00,7.25120008482e-09,29.0,0.0,7.2846501098e-07,29.0,0.0
2015-03-11 10:03:00,6.86691015162e-09,29.0,0.0,7.26928021777e-07,29.0,0.0
2015-03-11 10:04:00,1.1132599731e-08,29.0,0.0,7.30454985387e-07,29.0,0.0
2015-03-11 10:05:00,1.04433999226e-08,30.0,0.0,7.38455014471e-07,30.0,0.0
2015-03-11 10:06:00,1.15937996981e-08,29.0,0.0,7.4547102713e-07,29.0,0.0
2015-03-11 10:07:00,1.12479003889e-08,29.0,0.0,7.40767973184e-07,29.0,0.0
2015-03-11 10:08:00,9.77474989838e-09,30.0,0.0,7.30672979898e-07,30.0,0.0
2015-03-11 10:09:00,9.13425957094e-09,29.0,0.0,7.29912983388e-07,29.0,0.0
2015-03-11 10:10:00,9.6338403921e-09,29.0,0.0,7.27742019535e-07,29.0,0.0
2015-03-11 10:11:00,9.58900958636e-09,30.0,0.0,7.24988979073e-07,30.0,0.0
2015-03-11 10:12:00,8.71153016391e-09,29.0,0.0,7.14805992175e-07,29.0,0.0
2015-03-11 10:13:00,6.90533008552e-09,29.0,0.0,7.03589989826e-07,29.0,0.0
2015-03-11 10:14:00,4.86856022164e-09,29.0,0.0,7.01961994309e-07,29.0,0.0
2015-03-11 10:15:00,8.54883985824e-09,30.0,0.0,7.19829984064e-07,30.0,0.0
2015-03-11 10:16:00,1.63205999826e-08,29.0,0.0,7.62387003306e-07,29.0,0.0
2015-03-11 10:17:00,2.0547899382e-08,29.0,0.0,7.94861023223e-07,29.0,0.0
2015-03-11 10:18:00,2.30739995999e-08,30.0,0.0,8.27121027669e-07,30.0,0.0
2015-03-11 10:19:00,2.41986999328e-08,29.0,0.0,8.39999017899e-07,29.0,0.0
2015-03-11 10:20:00,2.10858992489e-08,29.0,0.0,8.34570982988e-07,29.0,0.0
2015-03-11 10:21:00,1.74273999676e-08,30.0,0.0,8.07621006516e-07,30.0,0.0
2015-03-11 10:22:00,1.44759999543e-08,29.0,0.0,7.99745009772e-07,29.0,0.0
2015-03-11 10:23:00,1.52829997546e-08,29.0,0.0,8.17474983705e-07,29.0,0.0
2015-03-11 10:24:00,1.359209989e-08,29.0,0.0,8.2136398305e-07,29.0,0.0
2015-03-11 10:25:00,8.62314042394e-09,30.0,0.0,7.7474300042e-07,30.0,0.0
2015-03-11 10:26:00,6.02145000528e-09,29.0,0.0,7.33078991288e-07,29.0,0.0
2015-03-11 10:27:00,7.13591008505e-09,29.0,0.0,7.06845980858e-07,29.0,0.0
2015-03-11 10:28:00,5.39121014498e-09,30.0,0.0,6.83104019572e-07,30.0,0.0
2015-03-11 10:29:00,1.55964996473e-09,29.0,0.0,6.69759003813e-07,29.0,0.0
2015-03-11 10:30:00,1.08303999102e-09,29.0,0.0,6.56190024984e-07,29.0,0.0
2015-03-11 10:31:00,1.02007002845e-09,30.0,0.0,6.49439016343e-07,30.0,0.0
2015-03-11 10:32:00,1.02076003206e-09,29.0,0.0,6.56462020743e-07,29.0,0.0
2015-03-11 10:33:00,1.24912002963e-09,29.0,0.0,6.71567988775e-07,29.0,0.0
2015-03-11 10:34:00,1.58968005426e-09,29.0,0.0,6.83146993197e-07,29.0,0.0
2015-03-11 10:35:00,1.73867997777e-09,30.0,0.0,6.85902023179e-07,30.0,0.0
2015-03-11 10:36:00,2.0954400437e-09,29.0,0.0,6.841419804e-07,29.0,0.0
2015-03-11 10:37:00,3.36671002188e-09,29.0,0.0,6.80433004163e-07,29.0,0.0
2015-03-11 10:38:00,3.3480300754e-09,30.0,0.0,6.90536978709e-07,30.0,0.0
2015-03-11 10:39:00,5.25285992481e-09,29.0,0.0,6.74644013543e-07,29.0,0.0
2015-03-11 10:40:00,5.28511012732e-09,29.0,0.0,6.63789023747e-07,29.0,0.0
2015-03-11 10:41:00,1.08303999102e-09,29.0,0.0,6.51758000458e-07,29.0,0.0
2015-03-11 10:42:00,1.11742004538e-09,30.0,0.0,6.34574007563e-07,30.0,0.0
2015-03-11 10:43:00,9.99999971718e-10,29.0,0.0,6.20549997166e-07,29.0,0.0
2015-03-11 10:44:00,9.99999971718e-10,29.0,0.0,6.12589985849e-07,29.0,0.0
2015-03-11 10:45:00,9.99999971718e-10,30.0,0.0,6.07030017363e-07,30.0,0.0
2015-03-11 10:46:00,9.99999971718e-10,29.0,0.0,6.13584973053e-07,29.0,0.0
2015-03-11 10:47:00,1.21909005113e-09,29.0,0.0,6.24077983957e-07,29.0,0.0
2015-03-11 10:48:00,1.43252998352e-09,30.0,0.0,6.17172986495e-07,30.0,0.0
2015-03-11 10:49:00,1.06228004171e-09,29.0,0.0,5.99745021646e-07,29.0,0.0
2015-03-11 10:50:00,9.99999971718e-10,29.0,0.0,5.93232016399e-07,29.0,0.0
2015-03-11 10:51:00,9.99999971718e-10,29.0,0.0,5.93685001604e-07,29.0,0.0
2015-03-11 10:52:00,9.99999971718e-10,30.0,0.0,5.9566298205e-07,30.0,0.0
2015-03-11 10:53:00,1.10380005136e-09,29.0,0.0,6.03634987328e-07,29.0,0.0
2015-03-11 10:54:00,1.28754995554e-09,29.0,0.0,6.23354992513e-07,29.0,0.0
2015-03-11 10:55:00,1.76173997612e-09,30.0,0.0,6.37284983895e-07,30.0,0.0
2015-03-11 10:56:00,3.75410014186e-09,29.0,0.0,6.59085003463e-07,29.0,0.0
2015-03-11 10:57:00,6.4441798564e-09,29.0,0.0,6.89658975261e-07,29.0,0.0
2015-03-11 10:58:00,8.14021028361e-09,30.0,0.0,7.16332010597e-07,30.0,0.0
2015-03-11 10:59:00,1.15169003223e-08,29.0,0.0,7.40225004847e-07,29.0,0.0
2015-03-11 11:00:00,1.40147999872e-08,29.0,0.0,7.7550299693e-07,29.0,0.0
2015-03-11 11:01:00,1.55135992941e-08,29.0,0.0,7.83463008247e-07,29.0,0.0
2015-03-11 11:02:00,1.45668996865e-08,30.0,0.0,7.86372993389e-07,30.0,0.0
2015-03-11 11:03:00,1.38610998235e-08,29.0,0.0,7.95675020981e-07,29.0,0.0
2015-03-11 11:04:00,1.30925004171e-08,29.0,0.0,7.99564020326e-07,29.0,0.0
2015-03-11 11:05:00,1.17808003353e-08,30.0,0.0,7.9319300994e-07,30.0,0.0
2015-03-11 11:06:00,1.04793000943e-08,29.0,0.0,7.86629016147e-07,29.0,0.0
2015-03-11 11:07:00,1.20549001892e-08,29.0,0.0,7.93865979176e-07,29.0,0.0
2015-03-11 11:08:00,1.19664997911e-08,30.0,0.0,7.91006982581e-07,30.0,0.0
2015-03-11 11:09:00,7.82764963958e-09,29.0,0.0,7.79211973168e-07,29.0,0.0
2015-03-11 11:10:00,6.29046015277e-09,29.0,0.0,7.68537972817e-07,29.0,0.0
2015-03-11 11:11:00,6.59790000412e-09,29.0,0.0,7.58948999646e-07,29.0,0.0
2015-03-11 11:12:00,5.09401987259e-09,30.0,0.0,7.53231972794e-07,30.0,0.0
2015-03-11 11:13:00,3.63880992005e-09,29.0,0.0,7.45561976601e-07,29.0,0.0
2015-03-11 11:14:00,4.63797977801e-09,29.0,0.0,7.41672010918e-07,29.0,0.0
2015-03-11 11:15:00,6.7657102143e-09,30.0,0.0,7.60926980092e-07,30.0,0.0
2015-03-11 11:16:00,9.94127979936e-09,29.0,0.0,7.91060983829e-07,29.0,0.0
2015-03-11 11:17:00,1.68971006076e-08,29.0,0.0,8.32218972846e-07,29.0,0.0
2015-03-11 11:18:00,1.69738996192e-08,29.0,0.0,8.34933018723e-07,29.0,0.0
2015-03-11 11:19:00,1.43812002307e-08,30.0,0.0,8.23447976472e-07,30.0,0.0
2015-03-11 11:20:00,1.40917002511e-08,29.0,0.0,8.17383977392e-07,29.0,0.0
2015-03-11 11:21:00,2.13932995763e-08,29.0,0.0,8.49043999551e-07,29.0,0.0
2015-03-11 11:22:00,4.18711998407e-08,30.0,0.0,9.30651026465e-07,30.0,0.0
2015-03-11 11:23:00,7.12751031529e-08,29.0,0.0,1.05845003873e-06,29.0,0.0
2015-03-11 11:24:00,1.02903001675e-07,29.0,0.0,1.21766004213e-06,29.0,0.0
2015-03-11 11:25:00,1.42841003026e-07,30.0,0.0,1.41499003803e-06,30.0,0.0
2015-03-11 11:26:00,2.54199989058e-07,29.0,0.0,1.78989000688e-06,29.0,0.0
2015-03-11 11:27:00,4.95307972415e-07,29.0,0.0,2.48712990469e-06,29.0,0.0
2015-03-11 11:28:00,8.35794992327e-07,29.0,0.0,3.52258007297e-06,29.0,0.0
2015-03-11 11:29:00,1.03304000731e-06,30.0,0.0,4.41361999037e-06,30.0,0.0
2015-03-11 11:30:00,1.07163998564e-06,29.0,0.0,5.04782019561e-06,29.0,0.0
2015-03-11 11:31:00,1.01411001197e-06,29.0,0.0,5.39616985407e-06,29.0,0.0
2015-03-11 11:32:00,9.53686026151e-07,30.0,0.0,5.62241984881e-06,30.0,0.0
2015-03-11 11:33:00,9.01701980638e-07,29.0,0.0,5.73899978917e-06,29.0,0.0
2015-03-11 11:34:00,8.77953027612e-07,29.0,0.0,5.81407994105e-06,29.0,0.0
2015-03-11 11:35:00,8.17349985027e-07,30.0,0.0,5.69218991586e-06,30.0,0.0
2015-03-11 11:36:00,7.63854984598e-07,29.0,0.0,5.53040990781e-06,29.0,0.0
2015-03-11 11:37:00,7.31190027636e-07,29.0,0.0,5.40576002095e-06,29.0,0.0
2015-03-11 11:38:00,7.33534022856e-07,29.0,0.0,5.38767017133e-06,29.0,0.0
2015-03-11 11:39:00,7.44946987652e-07,30.0,0.0,5.40696009921e-06,30.0,0.0
2015-03-11 11:40:00,7.66851997014e-07,29.0,0.0,5.52462006453e-06,29.0,0.0
2015-03-11 11:41:00,7.79035019605e-07,29.0,0.0,5.65470008951e-06,29.0,0.0
2015-03-11 11:42:00,7.2915901228e-07,30.0,0.0,5.53829977434e-06,30.0,0.0
2015-03-11 11:43:00,6.8949401566e-07,29.0,0.0,5.44990007256e-06,29.0,0.0
2015-03-11 11:44:00,6.48220009225e-07,29.0,0.0,5.34822993359e-06,29.0,0.0
2015-03-11 11:45:00,6.3331600586e-07,30.0,0.0,5.33246020495e-06,30.0,0.0
2015-03-11 11:46:00,6.17667978986e-07,29.0,0.0,5.34045011591e-06,29.0,0.0
2015-03-11 11:47:00,5.68132975332e-07,29.0,0.0,5.20639014212e-06,29.0,0.0
2015-03-11 11:48:00,5.01379986417e-07,29.0,0.0,4.90991988045e-06,29.0,0.0
2015-03-11 11:49:00,4.48983996648e-07,30.0,0.0,4.68862981506e-06,30.0,0.0
2015-03-11 11:50:00,4.29939007063e-07,29.0,0.0,4.5764099923e-06,29.0,0.0
2015-03-11 11:51:00,3.95737004055e-07,29.0,0.0,4.36201980847e-06,29.0,0.0
2015-03-11 11:52:00,3.5562899825e-07,30.0,0.0,4.10223992731e-06,30.0,0.0
2015-03-11 11:53:00,3.12997997298e-07,29.0,0.0,3.83194992537e-06,29.0,0.0
2015-03-11 11:54:00,2.82445995481e-07,29.0,0.0,3.63239996659e-06,29.0,0.0
2015-03-11 11:55:00,2.84191997935e-07,30.0,0.0,3.57968997378e-06,30.0,0.0
2015-03-11 11:56:00,3.09654012653e-07,29.0,0.0,3.64742004422e-06,29.0,0.0
2015-03-11 11:57:00,3.41743003673e-07,29.0,0.0,3.79016000807e-06,29.0,0.0
2015-03-11 11:58:00,3.41512986779e-07,29.0,0.0,3.78826007363e-06,29.0,0.0
2015-03-11 11:59:00,3.03287009729e-07,30.0,0.0,3.60287003787e-06,30.0,0.0
2015-03-11 12:00:00,2.61118003664e-07,29.0,0.0,3.37713004228e-06,29.0,0.0
2015-03-11 12:01:00,2.25801002784e-07,29.0,0.0,3.16564000968e-06,29.0,0.0
2015-03-11 12:02:00,1.98750001346e-07,30.0,0.0,2.99209000332e-06,30.0,0.0
2015-03-11 12:03:00,1.82183001129e-07,29.0,0.0,2.86514000436e-06,29.0,0.0
2015-03-11 12:04:00,1.62776004231e-07,29.0,0.0,2.72773991128e-06,29.0,0.0
2015-03-11 12:05:00,1.58510005122e-07,29.0,0.0,2.68197004516e-06,29.0,0.0
2015-03-11 12:06:00,2.33150004192e-07,30.0,0.0,3.01779004985e-06,30.0,0.0
2015-03-11 12:07:00,2.59811002934e-07,29.0,0.0,3.19287005368e-06,29.0,0.0
2015-03-11 12:08:00,2.41902995413e-07,29.0,0.0,3.17080002787e-06,29.0,0.0
2015-03-11 12:09:00,2.23677005806e-07,30.0,0.0,3.09212009597e-06,30.0,0.0
2015-03-11 12:10:00,1.9974599752e-07,29.0,0.0,2.97965993923e-06,29.0,0.0
2015-03-11 12:11:00,1.80607997891e-07,29.0,0.0,2.84406996798e-06,29.0,0.0
2015-03-11 12:12:00,1.62865006814e-07,30.0,0.0,2.70413988801e-06,30.0,0.0
2015-03-11 12:13:00,1.47327000377e-07,29.0,0.0,2.57631995737e-06,29.0,0.0
2015-03-11 12:14:00,1.33262005875e-07,29.0,0.0,2.46713989327e-06,29.0,0.0
2015-03-11 12:15:00,1.23424001686e-07,29.0,0.0,2.36699997913e-06,29.0,0.0
2015-03-11 12:16:00,1.10522002217e-07,30.0,0.0,2.27479995374e-06,30.0,0.0
2015-03-11 12:17:00,1.01173000644e-07,29.0,0.0,2.17831006921e-06,29.0,0.0
2015-03-11 12:18:00,9.23729999158e-08,29.0,0.0,2.09878999158e-06,29.0,0.0
2015-03-11 12:19:00,8.71926033597e-08,30.0,0.0,2.03302988666e-06,30.0,0.0
2015-03-11 12:20:00,9.12201016945e-08,29.0,0.0,2.00652993954e-06,29.0,0.0
2015-03-11 12:21:00,9.5946901979e-08,29.0,0.0,1.99133000933e-06,29.0,0.0
2015-03-11 12:22:00,1.00379999424e-07,30.0,0.0,2.00093995772e-06,30.0,0.0
2015-03-11 12:23:00,1.02365000032e-07,29.0,0.0,1.98544989871e-06,29.0,0.0
2015-03-11 12:24:00,1.0916699722e-07,29.0,0.0,1.99694000003e-06,29.0,0.0
2015-03-11 12:25:00,1.12279998632e-07,29.0,0.0,2.00119006877e-06,29.0,0.0
2015-03-11 12:26:00,1.08739001803e-07,30.0,0.0,1.98038992494e-06,30.0,0.0
2015-03-11 12:27:00,1.02480001374e-07,29.0,0.0,1.95170991901e-06,29.0,0.0
2015-03-11 12:28:00,9.56778976047e-08,29.0,0.0,1.91933008864e-06,29.0,0.0
2015-03-11 12:29:00,8.89758027256e-08,30.0,0.0,1.86418003523e-06,30.0,0.0
2015-03-11 12:30:00,8.01138995143e-08,29.0,0.0,1.78951995622e-06,29.0,0.0
2015-03-11 12:31:00,7.34655998258e-08,29.0,0.0,1.72303998625e-06,29.0,0.0
2015-03-11 12:32:00,6.96213007245e-08,30.0,0.0,1.65099004334e-06,30.0,0.0
2015-03-11 12:33:00,5.95540008419e-08,29.0,0.0,1.5722499711e-06,29.0,0.0
2015-03-11 12:34:00,5.30210009231e-08,29.0,0.0,1.50757000483e-06,29.0,0.0
2015-03-11 12:35:00,5.09842017493e-08,29.0,0.0,1.46279001001e-06,29.0,0.0
2015-03-11 12:36:00,5.71764999791e-08,30.0,0.0,1.46115996813e-06,30.0,0.0
2015-03-11 12:37:00,5.80167984765e-08,29.0,0.0,1.45691001308e-06,29.0,0.0
2015-03-11 12:38:00,5.79399994649e-08,29.0,0.0,1.43828003729e-06,29.0,0.0
2015-03-11 12:39:00,6.52006022506e-08,30.0,0.0,1.4356299971e-06,30.0,0.0
2015-03-11 12:40:00,6.55105978353e-08,29.0,0.0,1.44036005167e-06,29.0,0.0
2015-03-11 12:41:00,5.7017700783e-08,29.0,0.0,1.40019994888e-06,29.0,0.0
2015-03-11 12:42:00,4.71028016591e-08,29.0,0.0,1.33696994453e-06,29.0,0.0
2015-03-11 12:43:00,3.94566015416e-08,30.0,0.0,1.27402995531e-06,30.0,0.0
2015-03-11 12:44:00,3.54202001063e-08,29.0,0.0,1.22416997783e-06,29.0,0.0
2015-03-11 12:45:00,3.20384003771e-08,29.0,0.0,1.1678099554e-06,29.0,0.0
2015-03-11 12:46:00,2.99464986142e-08,30.0,0.0,1.12678003461e-06,30.0,0.0
2015-03-11 12:47:00,2.85028001201e-08,29.0,0.0,1.1063899592e-06,29.0,0.0
2015-03-11 12:48:00,2.75804996619e-08,29.0,0.0,1.07563994334e-06,29.0,0.0
2015-03-11 12:49:00,2.79032992268e-08,30.0,0.0,1.06906998099e-06,30.0,0.0
2015-03-11 12:50:00,2.83491008446e-08,29.0,0.0,1.06605000383e-06,29.0,0.0
2015-03-11 12:51:00,2.78125007469e-08,27.0,0.0,1.05291996988e-06,27.0,0.0
2015-03-11 12:52:00,2.46214000299e-08,29.0,0.0,1.0340299923e-06,29.0,0.0
2015-03-11 12:53:00,2.36312001078e-08,30.0,0.0,1.02080002762e-06,30.0,0.0
2015-03-11 12:54:00,2.25846008561e-08,29.0,0.0,1.00353997823e-06,29.0,0.0
2015-03-11 12:55:00,2.34685000322e-08,29.0,0.0,9.86539021142e-07,29.0,0.0
2015-03-11 12:56:00,2.41884006158e-08,30.0,0.0,9.72098973762e-07,30.0,0.0
2015-03-11 12:57:00,2.55821994699e-08,29.0,0.0,9.61300997915e-07,29.0,0.0
2015-03-11 12:58:00,2.60433008492e-08,29.0,0.0,9.65462049862e-07,29.0,0.0
2015-03-11 12:59:00,2.61945007907e-08,30.0,0.0,9.72098973762e-07,30.0,0.0
2015-03-11 13:00:00,2.60433008492e-08,29.0,0.0,9.78125967777e-07,29.0,0.0
2015-03-11 13:01:00,2.68502997613e-08,29.0,0.0,9.71523036242e-07,29.0,0.0
2015-03-11 13:02:00,2.55821994699e-08,29.0,0.0,9.4936098094e-07,29.0,0.0
2015-03-11 13:03:00,2.32969004088e-08,30.0,0.0,9.31612987642e-07,30.0,0.0
2015-03-11 13:04:00,2.26230998379e-08,29.0,0.0,9.17429986202e-07,29.0,0.0
2015-03-11 13:05:00,2.34301005264e-08,29.0,0.0,9.14624990855e-07,29.0,0.0
2015-03-11 13:06:00,2.45227997908e-08,30.0,0.0,9.45603972013e-07,30.0,0.0
2015-03-11 13:07:00,3.62271990184e-08,29.0,0.0,1.06649997633e-06,29.0,0.0
2015-03-11 13:08:00,7.19668022953e-08,29.0,0.0,1.28992996906e-06,29.0,0.0
2015-03-11 13:09:00,7.79797986183e-08,30.0,0.0,1.38901998525e-06,30.0,0.0
2015-03-11 13:10:00,8.23428010222e-08,29.0,0.0,1.45257001805e-06,29.0,0.0
2015-03-11 13:11:00,9.56011021458e-08,29.0,0.0,1.53317000695e-06,29.0,0.0
2015-03-11 13:12:00,1.46058994233e-07,29.0,0.0,1.78644995685e-06,29.0,0.0
2015-03-11 13:13:00,1.99753003471e-07,30.0,0.0,2.12353006646e-06,30.0,0.0
2015-03-11 13:14:00,1.93942994997e-07,29.0,0.0,2.25075996241e-06,29.0,0.0
2015-03-11 13:15:00,1.89293004382e-07,29.0,0.0,2.32367005992e-06,29.0,0.0
2015-03-11 13:16:00,1.8459699902e-07,30.0,0.0,2.34205003835e-06,30.0,0.0
2015-03-11 13:17:00,1.81645006592e-07,29.0,0.0,2.30096998166e-06,29.0,0.0
2015-03-11 13:18:00,1.68541006929e-07,29.0,0.0,2.25348003369e-06,29.0,0.0
2015-03-11 13:19:00,1.33415994696e-07,29.0,0.0,2.09254994843e-06,29.0,0.0
2015-03-11 13:20:00,1.05730002531e-07,30.0,0.0,1.91996991816e-06,30.0,0.0
2015-03-11 13:21:00,8.6493201934e-08,29.0,0.0,1.76934997853e-06,29.0,0.0
2015-03-11 13:22:00,7.15824981512e-08,29.0,0.0,1.63673996667e-06,29.0,0.0
2015-03-11 13:23:00,6.04456005249e-08,30.0,0.0,1.52062000325e-06,30.0,0.0
2015-03-11 13:24:00,5.15990983274e-08,29.0,0.0,1.42191004215e-06,29.0,0.0
2015-03-11 13:25:00,4.36825011718e-08,29.0,0.0,1.33046000883e-06,29.0,0.0
2015-03-11 13:26:00,3.98651991418e-08,30.0,0.0,1.25296003262e-06,30.0,0.0
2015-03-11 13:27:00,3.53049003365e-08,29.0,0.0,1.18779996683e-06,29.0,0.0
2015-03-11 13:28:00,3.1039199655e-08,29.0,0.0,1.13055000384e-06,29.0,0.0
2015-03-11 13:29:00,2.83106995624e-08,29.0,0.0,1.08214999273e-06,29.0,0.0
2015-03-11 13:30:00,2.76804001942e-08,30.0,0.0,1.04265996015e-06,30.0,0.0
2015-03-11 13:31:00,2.34685000322e-08,29.0,0.0,1.0118700402e-06,29.0,0.0
2015-03-11 13:32:00,2.41986999328e-08,29.0,0.0,9.8391501524e-07,29.0,0.0
2015-03-11 13:33:00,2.21823999169e-08,30.0,0.0,9.6064400168e-07,30.0,0.0
2015-03-11 13:34:00,2.41217996688e-08,29.0,0.0,9.38686980589e-07,29.0,0.0
2015-03-11 13:35:00,2.16238991158e-08,29.0,0.0,9.15619978059e-07,29.0,0.0
2015-03-11 13:36:00,2.26654002233e-08,30.0,0.0,9.06255024802e-07,30.0,0.0
2015-03-11 13:37:00,2.3122700199e-08,29.0,0.0,8.88663976184e-07,29.0,0.0
2015-03-11 13:38:00,2.06247001699e-08,29.0,0.0,8.57185000314e-07,29.0,0.0
2015-03-11 13:39:00,2.05863006641e-08,29.0,0.0,8.35384980746e-07,29.0,0.0
2015-03-11 13:40:00,2.00649008519e-08,30.0,0.0,8.19250999484e-07,30.0,0.0
2015-03-11 13:41:00,1.78962000774e-08,29.0,0.0,7.97031987076e-07,29.0,0.0
2015-03-11 13:42:00,1.62436997186e-08,29.0,0.0,7.82377981068e-07,29.0,0.0
2015-03-11 13:43:00,1.51242005586e-08,30.0,0.0,7.75004991738e-07,30.0,0.0
2015-03-11 13:44:00,1.43607001846e-08,29.0,0.0,7.67723975059e-07,29.0,0.0
2015-03-11 13:45:00,1.49755994272e-08,29.0,0.0,7.70347014623e-07,29.0,0.0
2015-03-11 13:46:00,1.72044991587e-08,30.0,0.0,7.79290019182e-07,30.0,0.0
2015-03-11 13:47:00,1.96640002059e-08,29.0,0.0,7.97031987076e-07,29.0,0.0
2015-03-11 13:48:00,2.18928999374e-08,29.0,0.0,8.25615984468e-07,29.0,0.0
2015-03-11 13:49:00,2.36990995717e-08,29.0,0.0,8.47958972372e-07,29.0,0.0
2015-03-11 13:50:00,2.71603006752e-08,30.0,0.0,8.86581005943e-07,30.0,0.0
2015-03-11 13:51:00,3.46515989236e-08,29.0,0.0,9.52254993081e-07,29.0,0.0
2015-03-11 13:52:00,3.66882986214e-08,29.0,0.0,9.73332021204e-07,29.0,0.0
2015-03-11 13:53:00,4.13883007866e-08,30.0,0.0,9.87400994745e-07,30.0,0.0
2015-03-11 13:54:00,4.32983000564e-08,29.0,0.0,9.99292979031e-07,29.0,0.0
2015-03-11 13:55:00,4.26833999256e-08,29.0,0.0,9.92508944364e-07,29.0,0.0
2015-03-11 13:56:00,3.98012005576e-08,29.0,0.0,9.76135993369e-07,29.0,0.0
2015-03-11 13:57:00,3.72276005578e-08,30.0,0.0,9.62917056313e-07,30.0,0.0
2015-03-11 13:58:00,3.59582017495e-08,29.0,0.0,9.56325948209e-07,29.0,0.0
2015-03-11 13:59:00,3.30375016233e-08,29.0,0.0,9.48093997977e-07,29.0,0.0
2015-03-11 14:00:00,3.0763800396e-08,30.0,0.0,9.39569986258e-07,30.0,0.0
2015-03-11 14:01:00,3.03474010366e-08,29.0,0.0,9.30094017804e-07,29.0,0.0
2015-03-11 14:02:00,3.18845998493e-08,29.0,0.0,9.2511800176e-07,29.0,0.0
2015-03-11 14:03:00,3.113530056e-08,30.0,0.0,9.38696018693e-07,30.0,0.0
2015-03-11 14:04:00,3.54202001063e-08,29.0,0.0,9.74779027274e-07,29.0,0.0
2015-03-11 14:05:00,4.02238988784e-08,29.0,0.0,1.00418003512e-06,29.0,0.0
2015-03-11 14:06:00,3.43826016547e-08,29.0,0.0,9.90609009932e-07,29.0,0.0
2015-03-11 14:07:00,3.4812998706e-08,30.0,0.0,1.0111799611e-06,30.0,0.0
2015-03-11 14:08:00,3.63424987881e-08,29.0,0.0,1.03457000478e-06,29.0,0.0
2015-03-11 14:09:00,4.04928997e-08,29.0,0.0,1.06759000573e-06,29.0,0.0
2015-03-11 14:10:00,4.16482990317e-08,30.0,0.0,1.1075500197e-06,30.0,0.0
2015-03-11 14:11:00,4.21837995646e-08,29.0,0.0,1.10231997041e-06,29.0,0.0
2015-03-11 14:12:00,3.83023994743e-08,29.0,0.0,1.07510004455e-06,29.0,0.0
2015-03-11 14:13:00,3.47015003399e-08,30.0,0.0,1.0360199667e-06,30.0,0.0
2015-03-11 14:14:00,3.22304991585e-08,29.0,0.0,1.0163900015e-06,29.0,0.0
2015-03-11 14:15:00,3.16540997858e-08,29.0,0.0,1.0078899777e-06,29.0,0.0
2015-03-11 14:16:00,3.06165013342e-08,29.0,0.0,1.00580996332e-06,29.0,0.0
2015-03-11 14:17:00,3.08380982972e-08,30.0,0.0,9.96932044472e-07,30.0,0.0
2015-03-11 14:18:00,2.78495004835e-08,29.0,0.0,9.72789052867e-07,29.0,0.0
2015-03-11 14:19:00,2.53515999304e-08,29.0,0.0,9.44024009186e-07,29.0,0.0
2015-03-11 14:20:00,2.31854002664e-08,30.0,0.0,9.21556988942e-07,30.0,0.0
2015-03-11 14:21:00,2.25078000682e-08,29.0,0.0,9.19601006899e-07,29.0,0.0
2015-03-11 14:22:00,2.82337992985e-08,29.0,0.0,9.42215024224e-07,29.0,0.0
2015-03-11 14:23:00,3.26212017399e-08,30.0,0.0,9.8600196452e-07,30.0,0.0
2015-03-11 14:24:00,3.58812997092e-08,29.0,0.0,1.0329399629e-06,29.0,0.0
2015-03-11 14:25:00,3.48437012576e-08,29.0,0.0,1.04895002551e-06,29.0,0.0
2015-03-11 14:26:00,3.39983010633e-08,29.0,0.0,1.04876994556e-06,29.0,0.0
2015-03-11 14:27:00,3.3772799668e-08,30.0,0.0,1.03959996522e-06,30.0,0.0
2015-03-11 14:28:00,3.39598003052e-08,29.0,0.0,1.0344799648e-06,29.0,0.0
2015-03-11 14:29:00,3.14235002463e-08,29.0,0.0,1.01267994523e-06,29.0,0.0
